Textbox135,Textbox137,Textbox139,Textbox141,Textbox143,Textbox145,Textbox147,Textbox283,Textbox467,Textbox459,Textbox465,S_EIT_EFFV,Textbox461,Textbox285,Textbox457,Textbox455,Textbox453,Textbox451,Textbox421,Textbox437,Textbox435,Textbox433,Textbox431,Textbox423,Textbox429,Textbox425,Textbox469,Textbox471,Textbox475,Textbox477,Textbox473,Textbox427,Textbox489,Textbox493,Textbox529,Textbox531,Textbox533,Textbox541,Textbox539,Textbox537,Textbox535,Textbox527,Textbox525,Textbox523,Textbox519,Textbox521,Textbox517,Textbox515,Textbox513,Textbox511,Textbox509,Textbox507,Textbox505,Textbox503,Textbox501,Textbox499,Textbox497,Textbox495,Textbox491,Textbox218,Textbox220,Textbox224,Textbox222,Textbox228,Textbox226,Textbox230,Textbox232
2017,NORTHAMPTON,480154,BETHLEHEM TWP,481002,BETHLEHEM AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Associates,50 North Seventh Street,,,Bangor,PA,18013,1795,(610) 559-3139,,(800) 360-8989,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,480203,NORTHAMPTON TAX COLLECTION DISTRICT
2017,BEAVER,040183,BIG BEAVER BORO,041503,BIG BEAVER FALLS A S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2014,5,07/01/2008,52,12000,12000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,040402,BEAVER TAX COLLECTION DISTRICT
2017,JEFFERSON,330123,BIG RUN BORO,338003,PUNXSUTAWNEY AREA S D,1,01/01/2012,0.5,01/01/2009,0.5,,0,1,0,0,52,01/01/2009,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,330305,JEFFERSON TAX COLLECTION DISTRICT
2017,CLEARFIELD,170095,BIGLER TWP,175003,MOSHANNON VALLEY S D,1,,0.5,01/01/1990,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,170601,CLEARFIELD TAX COLLECTION DISTRICT
2017,ADAMS,010153,BIGLERVILLE BORO,018523,UPPER ADAMS S D,1,01/01/2012,0.5,,1.1,07/01/2016,0,1.6,0,0,0,,10,07/01/2010,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,,,,,,,,,,,,,,,York Adams Tax Bureau-Gettysburg Office,900 Biglerville Rd,PO Box 4374,,Gettysburg,PA,17325,4374,(717) 334-4000,,,(717) 337-2565,info@yatb.com,http://www.yatb.com,010603,ADAMS TAX COLLECTION DISTRICT
2017,POTTER,530125,BINGHAM TWP,535504,NORTHERN POTTER S D,1,,0.5,,0.5,07/01/2008,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530402,POTTER TAX COLLECTION DISTRICT
2017,BERKS,060273,BIRDSBORO BORO,061503,DANIEL BOONE AREA S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2006,0,,52,12000,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,,,,,,,,,,,,,,,060502,BERKS TAX COLLECTION DISTRICT
2017,HUNTINGDON,310093,BIRMINGHAM BORO,078003,TYRONE AREA S D,1,01/01/2012,0.5,,0.65,07/01/2016,0,1.15,0,0,0,,0,,0,0,0,Blair County Tax Bureau,PO Box 307,Suite 103,,Duncansville,PA,16635,307,(814) 317-5335,,,(814) 317-5255,,www.blairtax.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070605,BLAIR TAX COLLECTION DISTRICT
2017,CHESTER,150095,BIRMINGHAM TWP,158503,UNIONVILLE-CHADDS FORD,0,,0,,0,,0,0,0,0,52,01/01/2010,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,"H.A. Berkheimer, Inc.",50 North Seventh Street,Client Services Dept.,Attn: Susan Rich,Bangor,PA,18013,,(610) 588-0965,,,(610) 588-5765,,http://www.hab-inc.com,,,,,,,,,,,,,,,151101,CHESTER TAX COLLECTION DISTRICT
2017,LUZERNE,400125,BLACK CREEK TWP,403302,HAZLETON AREA S D,1,,0.5,,1,07/01/2016,0,1.5,0,0,52,01/01/2012,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,400503,LUZERNE TAX COLLECTION DISTRICT
2017,INDIANA,320125,BLACK LICK TWP,030603,APOLLO-RIDGE S D,0.5,01/01/2011,0.5,01/01/2011,0.5,01/01/2011,0,1,0,0,5,01/01/2011,5,01/01/2011,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Tiffany Stewart,9782 286 Highway W,,,Homer City,PA,15748,,(724) 726-5452,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,030105,ARMSTRONG TAX COLLECTION DISTRICT
2017,INDIANA,320125,BLACK LICK TWP,321103,BLAIRSVILLE-SALTSBURG SD,0.5,,0.5,,0.75,07/01/2016,0,1.25,0,0,5,,5,01/01/2009,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Tiffany Stewart,9782 286 Highway W,,,Homer City,PA,15748,,(724) 726-5452,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,320101,INDIANA TAX COLLECTION DISTRICT
2017,SOMERSET,560185,BLACK TWP,566303,ROCKWOOD AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560501,SOMERSET TAX COLLECTION DISTRICT
2017,CAMBRIA,110185,BLACKLICK TWP,110603,BLACKLICK VALLEY S D,0.5,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110101,CAMBRIA TAX COLLECTION DISTRICT
2017,PERRY,500033,BLAIN BORO,508003,WEST PERRY S D,1,,0.5,,1.2,07/01/2016,0,1.7,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500401,PERRY TAX COLLECTION DISTRICT
2017,WASHINGTON,630155,BLAINE TWP,633903,MCGUFFEY S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,10,01/01/2008,0,,10,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Lisa Stasiowski,40 Main Street,P O Box 128,,Claysville,PA,15365,,(724) 948-2157,,,(724) 948-3162,blainetwp@verizon.net,http://blainetownship.webs.com,,,,,,,,,,,,,,,631001,WASHINGTON TAX COLLECTION DISTRICT
2017,BLAIR,070155,BLAIR TWP,073503,HOLLIDAYSBURG AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Blair County Tax Bureau,PO Box 307,Suite 103,,Duncansville,PA,16635,307,(814) 317-5335,,,(814) 317-5255,,www.blairtax.org,Blair County Tax Bureau,PO Box 307,Suite 103,,Duncansville,PA,16635,307,(814) 317-5335,,,(814) 317-5255,,www.blairtax.org,,,,,,,,,,,,,,,070402,BLAIR TAX COLLECTION DISTRICT
2017,INDIANA,320153,BLAIRSVILLE BORO,321103,BLAIRSVILLE-SALTSBURG SD,1,01/01/1967,0.5,,0.75,07/01/2016,0,1.25,0,0,47,01/01/2005,5,01/01/2009,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,320102,INDIANA TAX COLLECTION DISTRICT
2017,LACKAWANNA,350123,BLAKELY BORO,358403,VALLEY VIEW S D,0.5,,0.5,,0.5,07/01/2009,0,1,0,0,47,01/01/2010,5,07/01/2010,52,12000,12000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Debbie Rotell,344 Hill St.,,,Peckville,PA,18452,,(570) 383-1137,,,,,,351002,LACKAWANNA TAX COLLECTION DISTRICT
2017,ALLEGHENY,020333,BLAWNOX BORO,023912,FOX CHAPEL AREA S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2006,5,01/01/2008,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,710402,ALLEGHENY NORTH TAX COLLECTION DISTRICT
2017,CLEARFIELD,170125,BLOOM TWP,172003,DUBOIS AREA S D,1,03/07/2012,0.5,,0.5,,0,1,0,0,5,,5,01/01/2008,10,0,12000,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Mellisa Hollabaugh,25 Woodel Road,,,Grampian,PA,16838,,(814) 583-7621,,,,,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,170301,CLEARFIELD TAX COLLECTION DISTRICT
2017,PERRY,500063,BLOOMFIELD BORO,508003,WEST PERRY S D,1,01/01/1966,0.5,01/01/1966,1.2,07/01/2016,0,1.7,0,0,52,01/01/2009,0,,52,12000,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,500402,PERRY TAX COLLECTION DISTRICT
2017,BEDFORD,050095,BLOOMFIELD TWP,056004,NORTHN BEDFORD CO S D,0,,0.5,,0.5,,0,1,0,0,0,,10,,10,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,050401,BEDFORD TAX COLLECTION DISTRICT
2017,CRAWFORD,200095,BLOOMFIELD TWP,259103,UNION CITY AREA S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251201,ERIE TAX COLLECTION DISTRICT
2017,PIKE,520035,BLOOMING GROVE TWP,648303,WALLENPAUPACK AREA S D,0,,0,,0,,0,0,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520201,PIKE TAX COLLECTION DISTRICT
2017,CRAWFORD,200123,BLOOMING VALLEY BORO,204703,PENNCREST S D,1,,0.5,,0.5,,0,1,0,0,52,01/01/2016,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,200402,CRAWFORD TAX COLLECTION DISTRICT
2017,COLUMBIA,190153,BLOOMSBURG TOWN,191203,BLOOMSBURG AREA S D,1,,0.5,,1.06,07/01/2016,0,1.56,0,0,47,01/01/2008,5,07/01/2008,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,190302,COLUMBIA TAX COLLECTION DISTRICT
2017,TIOGA,590035,BLOSS TWP,597003,SOUTHERN TIOGA S D,1,01/01/2017,0.5,01/01/2017,1.2,07/01/2016,0,1.7,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590203,TIOGA TAX COLLECTION DISTRICT
2017,TIOGA,590063,BLOSSBURG BORO,597003,SOUTHERN TIOGA S D,1,,0.5,,1.2,07/01/2016,0,1.7,0,0,52,01/01/2014,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Dorothy Rakoski,161 Clemons Lane,,,Blossburg,PA,16912,,(570) 638-2869,,,,,,,,,,,,,,,,,,,,590204,TIOGA TAX COLLECTION DISTRICT
2017,SCHUYLKILL,540125,BLYTHE TWP,546803,SAINT CLAIR AREA S D,0,,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,01/01/2008,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh St,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540701,SCHUYLKILL TAX COLLECTION DISTRICT
2017,ARMSTRONG,030155,BOGGS TWP,030852,ARMSTRONG S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030204,ARMSTRONG TAX COLLECTION DISTRICT
2017,CENTRE,140095,BOGGS TWP,141003,BALD EAGLE AREA S D,0.5,,0.5,,2.05,07/01/2016,0,2.55,0,0,47,01/01/2008,5,01/01/2010,52,12000,0,Centre Tax Agency,243 South Allen Street,PO Box 437,,State College,PA,16804,,(814) 234-7120,,,,,http://www.statecollegepa.us,Centre Tax Agency,243 South Allen Street,PO Box 437,,State College,PA,16804,,(814) 234-7120,,,,,http://www.statecollegepa.us,Centre Tax Agency,243 South Allen Street,PO Box 437,,State College,PA,16804,,(814) 234-7120,,,,,http://www.statecollegepa.us,140101,CENTRE TAX COLLECTION DISTRICT
2017,CLEARFIELD,170155,BOGGS TWP,177003,PHILIPSBURG-OSCEOLA ASD,0.5,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170703,CLEARFIELD TAX COLLECTION DISTRICT
2017,WESTMORELAND,650213,BOLIVAR BORO,654903,LIGONIER VALLEY S D,0.5,01/01/2012,0.5,,0.5,,0,1,0,0,47,01/01/2017,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,651001,WESTMORELAND TAX COLLECTION DISTRICT
2017,ADAMS,010183,BONNEAUVILLE BORO,011603,CONEWAGO VALLEY S D,1,07/01/1968,0.5,07/01/1968,1,07/01/2016,0,1.5,0,0,5,04/01/1986,5,01/01/2008,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau-Gettysburg Office,240 West Street,,,Gettysburg,PA,17325,,(717) 334-4000,,,(717) 337-2565,info@yatb.com,http://www.yatb.com,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,010203,ADAMS TAX COLLECTION DISTRICT
2017,ADAMS,010183,BONNEAUVILLE BORO,015203,LITTLESTOWN AREA S D,1,07/01/1968,0.5,07/01/1968,1.1,07/01/2016,0,1.6,0,0,5,04/01/1986,5,01/01/2015,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau-Gettysburg Office,240 West Street,,,Gettysburg,PA,17325,,(717) 334-4000,,,(717) 337-2565,info@yatb.com,http://www.yatb.com,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,010501,ADAMS TAX COLLECTION DISTRICT
2017,SOMERSET,560213,BOSWELL BORO,565503,NORTH STAR S D,0,,0.5,,0.5,,0,1,0,0,40,01/01/2011,0,,40,12000,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,560401,SOMERSET TAX COLLECTION DISTRICT
2017,CARBON,130093,BOWMANSTOWN BORO,136503,PALMERTON AREA S D,1,01/01/2013,0.5,01/01/2013,0.5,07/01/2009,0,1,0,0,5,,5,07/01/2009,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,130301,CARBON TAX COLLECTION DISTRICT
2017,BERKS,060303,BOYERTOWN BORO,060753,BOYERTOWN AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks County EIT Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,Berkseit@1usa.com,http://www.berkseit.com,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,060203,BERKS TAX COLLECTION DISTRICT
2017,ALLEGHENY,020363,BRACKENRIDGE BORO,024753,HIGHLANDS S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2010,5,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,BRACKENRIDGE BOROUGH,1000 BRACKENRIDGE AVENUE,,,BRACKENRIDGE,PA,15014,,(724) 224-0800,,,(724) 224-4509,,,BRACKENRIDGE BOROUGH,1000 BRACKENRIDGE AVENUE,,,BRACKENRIDGE,PA,15014,,(724) 224-0800,,,(724) 224-4509,,,710601,ALLEGHENY NORTH TAX COLLECTION DISTRICT
2017,ALLEGHENY,020393,BRADDOCK BORO,029902,WOODLAND HILLS S D,1.1,01/01/2017,0.8,01/01/2017,0.5,,0,1.3,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,721001,ALLEGHENY SOUTHEAST TAX COLLECTION DISTRICT
2017,ALLEGHENY,020423,BRADDOCK HILLS BORO,029902,WOODLAND HILLS S D,0,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,721002,ALLEGHENY SOUTHEAST TAX COLLECTION DISTRICT
2017,MCKEAN,420062,BRADFORD CITY,420803,BRADFORD AREA S D,1,,0.5,,0.5,07/01/2008,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer-Shamokin,63 E Independence St,,,Shamokin,PA,16037,,(570) 648-5255,,(866) 701-7206,(570) 648-5255,csberk@hab-inc.com,http://www.hab-inc.com,KAREN HECTOR,24 KENNEDY STREET,PO BOX 15,,BRADFORD,PA,16701,,(814) 362-3884,117,,(814) 368-3235,treasurersoffice@atlanticbb.net,http://www.bradfordpa.com,,,,,,,,,,,,,,,420101,MCKEAN TAX COLLECTION DISTRICT
2017,MCKEAN,420095,BRADFORD TWP,420803,BRADFORD AREA S D,1,,0.5,,0.5,07/01/2008,0,1,0,0,52,01/01/2010,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,420102,MCKEAN TAX COLLECTION DISTRICT
2017,CLEARFIELD,170185,BRADFORD TWP,171003,CLEARFIELD AREA S D,1,01/01/2008,0.5,01/01/1964,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,1000,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,170101,CLEARFIELD TAX COLLECTION DISTRICT
2017,ALLEGHENY,020453,BRADFORD WOODS BORO,026852,NORTH ALLEGHENY S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710701,ALLEGHENY NORTH TAX COLLECTION DISTRICT
